,start station name,start station latitude,start station longitude
54106969,Forsyth St\t& Grand St,40.71779817737835,-73.99316132068634
63901025,Fort Washington Ave & W 173 St,40.84522,-73.940493
45479364,Fort Washington Ave & W 183 St,40.852252,-73.937854
67009094,Franklin Ave & E 169 St,40.83171,-73.90208
4711476,Franklin Ave & Empire Blvd,40.66314,-73.9605695
25377821,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
47070444,Franklin Ave & St Marks Ave,40.675832,-73.956167
4859228,Franklin St & Dupont St,40.73564,-73.95866
50798083,Franklin St & W Broadway,40.71911552,-74.00666661
58555516,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
46873406,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
39765103,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
20450504,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
21910798,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
68813080,Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965
64444682,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928
36737124,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717
49650025,Freeman St & Southern Blvd,40.830051,-73.892103
54897180,Front St & Gold St,40.70224,-73.982578
36160665,Front St & Jay St,40.702461,-73.986842
16128417,Front St & Maiden Ln,40.70530954,-74.00612572
14262494,Front St & Washington St,40.70255088,-73.98940236
65307273,Frost St & Debevoise Ave,40.71882,-73.93948
34059134,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
428079,Frost St & Meeker St,40.71764,-73.94882
51896272,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342
59525886,Ft. Hamilton Pkwy & E 5 St,40.649037,-73.97673
45447395,Ft. Washington Ave & W 190 St,40.856906,-73.935662
40658604,Fulton Ave & E 168 St,40.830471,-73.904556
52760567,Fulton Ave & E 172 St,40.839229,-73.899047
67452945,Fulton Ave & St. Paul's Pl,40.83545,-73.90153
18135786,Fulton St & Adams St,40.69241829257847,-73.98949474096298
37490876,Fulton St & Broadway,40.711066,-74.009447
67640055,Fulton St & Clermont Ave,40.68415748,-73.96922273
1604148,Fulton St & Grand Ave,40.68223166,-73.9614583
64671283,Fulton St & Irving Pl,40.68186,-73.959432
46487171,Fulton St & Pearl St,40.707721,-74.004386
8304673,Fulton St & Rockwell Pl,40.68841,-73.979458
8592390,Fulton St & Utica Ave,40.6794268,-73.9298911
44953260,Fulton St & Waverly Ave,40.683238,-73.965995
3768463,Fulton St & William St,40.70955958,-74.00653609
37092412,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246
54061539,Garfield Pl & 8 Ave,40.6711978,-73.97484126
56274641,Garrison Ave & Manida St,40.818743,-73.890247
25711660,George St & Wilson Ave,40.702997,-73.92997
59729574,Gerard Ave & E 146 St,40.817755,-73.92965
62413428,Gerard Ave & E 164 St,40.830262,-73.923391
65796194,Gerard Ave & E 165 St,40.83173,-73.922394
42230864,Gerard Ave & McClellan St,40.833909,-73.92112
5098873,Glenwood Ave,40.72755146730012,-74.07106071710587
60305142,Goble Pl & Macombs Rd,40.844075,-73.917256
658384,Gold St & Frankfort St,40.71069994631387,-74.00354146957397
49583280,Goulden Ave & Bedford Park Blvd W,40.87387,-73.89533
53989703,Goulden Ave & W 197 St,40.87156,-73.89714
59071549,Goulden Ave & W 205 St,40.87812,-73.89192
26270906,Graham Ave & Conselyea St,40.715143,-73.944507
51841774,Graham Ave & Grand St,40.711863,-73.944024
19561762,Graham Ave & Herbert St,40.71929301,-73.94500379
35901533,Graham Ave & Withers St,40.7169811,-73.94485918
47960193,Grand Army Plaza & Central Park S,40.764397,-73.973714
14264295,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
44260057,Grand Ave & Bergen St,40.678045,-73.962408
68080683,Grand Ave & W 181 St,40.856302,-73.907302
57497813,Grand Ave & W Fordham Rd,40.86288,-73.90316
58094432,Grand Concourse & E 144  St,40.81687039466032,-73.92798498272896
34441295,Grand Concourse & E 144 St,40.816576,-73.927987
66041144,Grand Concourse & E 156 St,40.823429,-73.924689
50826947,Grand Concourse & E 161  St,40.827115,-73.92272
40474616,Grand Concourse & E 161 St,40.827115,-73.92272
52828418,Grand Concourse & E 164 St,40.829608,-73.921461
65290490,Grand Concourse & E 166 St,40.83196,-73.91956
49093092,Grand Concourse & E 167 St,40.834263,-73.917641
46092905,Grand Concourse & E 171 St,40.839549,-73.913004
63470295,Grand Concourse & E 175 St,40.846221,-73.909232
55872650,Grand Concourse & E 192 St,40.86448,-73.89522
65709937,Grand Concourse & E 196 St,40.86767,-73.89286
64074470,Grand Concourse & E 197 St,40.86945,-73.89148
68305631,Grand Concourse & E 199 St,40.87142,-73.88839
61346087,Grand Concourse & E 203 St,40.87382,-73.88661
53924700,Grand Concourse & E 205 St,40.875531,-73.8863864831
49782805,Grand Concourse & E Mosholu Pkwy S,40.877964,-73.8847550291
52396256,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172
65067439,Grand St,40.71517767732029,-74.03768330812454
58500745,Grand St & 14 St,40.75409,-74.0316
61867362,Grand St & 2 St,40.73913,-74.03618
64107619,Grand St & Elizabeth St,40.718822,-73.99596
48917455,Grand St & Greene St,40.7217,-74.002381
16919739,Grand St & Havemeyer St,40.71286844,-73.95698119
64502855,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842
37277054,Grant Ave & E 164 St,40.828847,-73.91769
42877629,Grant Ave & E 169 St,40.83579,-73.913741
61838364,Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318
32421771,Great Jones St,40.72743423,-73.99379025
31200688,Green St & McGuinness Blvd,40.73396,-73.95204
21715431,Greene Av & Myrtle Av,40.698568,-73.918877
27224713,Greene Ave & Grandview Ave,40.709697,-73.907856
31934586,Greene Ave & Nostrand Ave,40.6883337,-73.950916
27977931,Greene Ave & Throop Ave,40.6894932,-73.942061
17624859,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
25313930,Greenpoint Ave & Manhattan Ave [temporarily removed],40.73026,-73.95394
32217678,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
49623379,Greenwich Ave & Charles St,40.735238,-74.000271
50875318,Greenwich St & Hubert St,40.721319,-74.010065
63036281,Greenwich St & Perry St,40.73498,-74.00697
39709483,Greenwich St & W Houston St,40.728846,-74.008591
54485219,Greenwood Ave & E 4 St,40.650739,-73.977739
37418627,Grove St & Broadway,40.69047,-73.923511
16317988,Grove St PATH,40.71958611647166,-74.04311746358871
43791370,Halsey St & Broadway,40.68565,-73.91564
54594127,Halsey St & Evergreen Ave,40.68858,-73.91227
59208680,Halsey St & Tompkins Ave,40.6823687,-73.944118
40796692,Hamilton Park,40.727595966,-74.044247311
48293761,Hamilton Pl & W 138 St,40.821728,-73.952761
29032934,Hamilton Pl & W 140 St,40.822756,-73.951346
29031773,Hancock St & Bedford Ave,40.68216564,-73.95399026
49350679,Hancock St & Wyckoff Ave,40.6972,-73.90674
1663613,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844
13690847,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
52157058,Harborside,40.7192517,-74.034234
49339360,Harlem River Dr & W 155 St,40.830476,-73.939929
56412219,Harman St & Seneca Ave,40.70577,-73.91292
16753689,Harrison Pl & Porter Ave,40.70686,-73.92851
43381148,Harrison St & Hudson St,40.718709,-74.009
38462180,Hart St & Wyckoff Ave,40.704876,-73.919911
63569673,Hazen St & 20 Ave,40.772092,-73.895166
55319476,Heights Elevator,40.74871594538023,-74.04044330120087
4355768,Henry St & Atlantic Ave,40.69089272,-73.99612349
11938803,Henry St & Bay St,40.6725058,-74.00494695
8460462,Henry St & Degraw St,40.6847514,-73.99917254
1009914,Henry St & Grand St,40.714215,-73.981346
10191107,Henry St & Middagh St,40.7003,-73.991581
1154514,Henry St & Poplar St,40.700469,-73.991454
67434843,Henry St & Remsen St,40.69400964865994,-73.99465128779411
54634731,Henry St & W 9 St,40.6763744,-74.00324957
20546829,Hicks St & Montague St,40.69512845,-73.99595065
58552467,Hilltop,40.7311689,-74.0575736
61873219,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607
69082480,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457
58536721,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703
55760991,Hoe Ave & Jennings St,40.832171,-73.889686
67157969,Home St & Westchester Ave,40.827629,-73.886659
63251850,Hope St & Union Ave,40.71167351,-73.95141312
60033083,Howard St & Centre St,40.71910537,-73.99973337
63034632,Howard St & Lafayette St,40.71910537,-73.99973337
48024881,Hoyt St & Warren St,40.684354,-73.989016
65022905,Hudson St & 4 St,40.74097260864355,-74.02860336005688
32527304,Hudson St & Reade St,40.71625008,-74.0091059
67579249,Hudson St & W 13 St,40.74005708567285,-74.0052741765976
6289722,Humboldt St & Varet St,40.7031724,-73.940636
63914996,Hunts Point Ave & Bryant Ave,40.813991,-73.8855
13448913,Huron St & Franklin St,40.73266,-73.95826
52017748,Icahn Stadium,40.79346,-73.92389
35826469,India St & Manhattan Ave,40.73232194,-73.9550858
13914340,India St & West St,40.73181401720966,-73.95995020866394
58971340,India St Pier,40.731734785883454,-73.9612390102593
36140302,Intervale Ave & Kelly St,40.827301,-73.896372
42710280,Intervale Ave & Westchester Ave,40.821967,-73.896752
35896317,Inwood Ave & W 170 St,40.840536,-73.919228
49119867,Irving Ave & DeKalb Ave,40.7027,-73.92095
28405621,Irving Ave & Halsey St,40.69467,-73.90663
40128477,Irving Ave & Harman St,40.70108,-73.9179
34181178,Irving Ave & Jefferson St,40.70538,-73.92535
37533275,Irving Ave & Palmetto St,40.698,-73.9127
55720786,Isham St & Broadway,40.86788,-73.919685
11442051,JC Medical Center,40.71653978099194,-74.0496379137039
3297591,JCBS Depot,40.70965083364061,-74.06860113143921
54344672,Jackson Ave & 46 Rd,40.74524768,-73.94733276
3300828,Jackson Square,40.71113,-74.0789
11983603,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
41814659,Jay St & Tech Pl,40.695065,-73.987167
33973369,Jay St & York St,40.70140317257725,-73.98672670125961
35083210,Jefferson Ave & Evergreen Ave,40.68989,-73.91458
25101715,Jefferson St & Cypress Ave,40.70907,-73.92157
67975150,Jerome Ave & Anderson Ave,40.830179,-73.928747
57702640,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971
63183367,Jerome Ave & E 164 St,40.831444,-73.926226
56857117,Jerome Ave & E 181 St,40.855653,-73.905528
52398487,Jerome Ave & E 198 St,40.87144520687118,-73.89289632439613
54231896,Jerome Ave & E Mosholu Parkway S,40.87935,-73.88534
50131540,Jerome Ave & Ogden Ave,40.829797,-73.931015
54472081,Jerome Ave & W 177 St,40.850121,-73.910765
66586240,Jerome Ave & W 184 St,40.860814,-73.902541
47592618,Jerome Ave & W 193 St,40.86659,-73.89794
52136356,Jerome Ave & W 195 St,40.86874,-73.89657
46775925,Jerome Ave & W Fordham Rd,40.86294,-73.90108
55333250,Jersey & 3rd,40.72333158646436,-74.04595255851744
13794592,Jersey & 6th St,40.72528910781132,-74.04557168483734
20890417,John St & William St,40.70862144,-74.00722156
42130723,Johnson St & Gold St,40.694748,-73.983624
13828317,Journal Square,40.73367,-74.0625
39700968,Kane St & Clinton St,40.6861758,-73.99645295
27958341,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
18767596,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494
64121730,Kent St & McGuinness Blvd,40.73124,-73.95161
50941419,King St & Varick St,40.727897,-74.005362
59764404,Kingsland Ave & Nassau Ave,40.72577,-73.94173
35317756,Kingston Ave & Herkimer St,40.67890679,-73.94142771
27739221,Knickerbocker Ave & Cooper St,40.69081,-73.90448
31347116,Knickerbocker Ave & George St,40.704425,-73.92836
64796637,Knickerbocker Ave & Halsey St,40.693,-73.90824
44907747,Knickerbocker Ave & Hancock St,40.69385,-73.90974
58070454,Knickerbocker Ave & Thames St,40.70539,-73.92976
15139860,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
44815730,Kosciuszko St & Tompkins Ave,40.691282,-73.945241
2965831,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
25861820,LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231
60214617,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
19366882,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
67015627,Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066
62659588,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161
46386784,Lafayette Ave & St James Pl,40.688515,-73.964762
24476830,Lafayette Park,40.71346382669195,-74.06285852193832
19099241,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
29727499,Lafayette St & Jersey St,40.72456089,-73.99565293
12109215,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016
59540767,Laight St & Hudson St,40.72185379,-74.00771779
1514956,Lawrence St & Willoughby St,40.69236178,-73.98631746
6036209,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
22263862,Lenox Ave & W 111 St,40.7987859,-73.9523
51585623,Lenox Ave & W 115 St,40.801193,-73.950073
25727726,Lenox Ave & W 117 St,40.8025566,-73.9490782
66954430,Lenox Ave & W 126 St,40.808442,-73.9452087
30417816,Lenox Ave & W 130 St,40.8107922,-73.9430681
68373677,Lenox Ave & W 133 St,40.81296,-73.941878
67850469,Lenox Ave & W 140 St,40.817245,-73.938787
58354289,Lenox Ave & W 144 St,40.819783,-73.936521
54140262,Lenox Ave & W 146 St,40.821111,-73.935971
7044722,Leonard Gordon Park,40.74590996631558,-74.0572714805603
56248704,Leonard St & Boerum St,40.70583339,-73.94644578
4338289,Leonard St & Church St,40.717571,-74.005549
19376793,Leonard St & Maujer St,40.7103685423523,-73.94705951213837
2293133,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
8332336,Lewis Ave & Decatur St,40.6814598,-73.934903
68530461,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
26608518,Lewis Ave & Madison St,40.686312,-73.935775
14865062,Lexington Ave & Classon Ave,40.68676793,-73.95928168
51033782,Lexington Ave & E 111 St,40.7954121,-73.9441232
31409349,Lexington Ave & E 120 St,40.8013066,-73.9398167
15092065,Lexington Ave & E 127 St,40.805726,-73.936322
33921072,Lexington Ave & E 128 St,40.806414,-73.936085
62805522,Lexington Ave & E 24 St,40.74025878,-73.98409214
24511131,Lexington Ave & E 26 St,40.741459,-73.983293
25414926,Lexington Ave & E 26 St [temporarily removed],40.741459,-73.983293
33947808,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
25581691,Lexington Ave & E 29 St [temporarily removed],40.74311555376486,-73.98215353488922
33182173,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
8370779,Lexington Ave & E 63 St,40.76440023,-73.96648977
3283106,Liberty Light Rail,40.7112423,-74.0557013
21911413,Liberty St & Broadway,40.70905623,-74.01043382
57532424,Liberty St & Nassau St,40.70858894240581,-74.00935482235809
40086433,Lincoln Ave & E 134 St,40.808484,-73.928803
59523768,Lincoln Ave & E 138 St,40.810893,-73.927311
22218626,Lincoln Park,40.7246050998869,-74.07840594649315
62282456,Lincoln Pl & Classon Ave,40.6721683,-73.9609
17730029,Linden St & Knickerbocker Ave,40.69714,-73.91566
36560011,Lispenard St & Broadway,40.71939226,-74.00247214
7479758,Little West St & 1 Pl,40.70569254,-74.01677685
44298065,Longfellow Ave & E 165 St,40.825322,-73.887729
49102010,Longwood Ave & Southern Blvd,40.816343,-73.896447
6703144,Lorimer St & Broadway,40.70411791,-73.94818595
64529689,Lorimer St & Calyer St,40.72795,-73.95414
56691615,Loring Pl North & W 183 St,40.8604244,-73.9093359997
67167073,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
21117809,MTL-AOS-5.1,40.7903,-73.9597
43844734,MTL-ECO51-1,40.79617,-73.951335
9891339,MacDougal St & Prince St,40.72710258,-74.00297088
9817243,MacDougal St & Washington Sq,40.73226398,-73.99852205
67956319,Macombs Pl & W 152 St,40.826406,-73.937948
59906753,Macombs Rd & Featherbed Ln,40.84552,-73.91722
49658908,Macombs Rd & W 175 St,40.848177,-73.916082
28429580,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
45394172,Madison Av & E 51 St,40.75863,-73.97513
30130343,Madison Ave & E 120 St,40.80295,-73.942954
34668545,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454
31621140,Madison Ave & E 82 St,40.7781314,-73.96069399
27211757,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618
69084429,Madison St & 1 St,40.73879,-74.0393
65042367,Madison St & 10 St,40.74994325412246,-74.03586477041245
33920687,Madison St & Clinton St,40.71269042,-73.98776323
55642738,Madison St & Cypress Ave,40.70068,-73.90742
36859157,Madison St & Evergreen Ave,40.69122,-73.91693
26709036,Madison St & Forest Ave,40.70555,-73.90245
24317441,Madison St & Montgomery St,40.713126,-73.984844
28460908,Madison St & Seneca Ave,40.70183,-73.90625
26008004,Madison St & Woodward Ave,40.70408,-73.90408
11030452,Maiden Ln & Pearl St,40.70706456,-74.00731853
69066548,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863
35366868,Manhattan Av & Leonard St,40.72084,-73.94844
58505164,Manila & 1st,40.72165072487999,-74.04288411140442
698361,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
25633955,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037
33750362,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
48202076,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872
46197695,Marin Light Rail,40.714584,-74.042817
61599888,Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582
34464200,Market St & Cherry St,40.71076228,-73.99400398
54638627,Market St & Henry St,40.71310702305908,-73.99446353316307
67269512,Marshall St & 2 St,40.740802,-74.042521
42872028,McDonald Ave & Vanderbilt St,40.651654,-73.981231
41904680,McGinley Square,40.7253399253558,-74.06762212514877
68298962,McGuinness Blvd & Eagle St,40.73555,-73.95284
27906635,McKibbin St & Bogart St,40.706237,-73.933871
9140479,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
38636317,Melrose Ave & E 150 St,40.816827,-73.917338
54505294,Melrose Ave & E 154 St,40.819609,-73.916071
33273569,Melrose St & Broadway,40.697481,-73.935877
64005152,Menahan St & Central Ave,40.69543,-73.9196
62343180,Menahan St & Onderdonk Ave,40.70553,-73.9096
29549084,Menahan St & Seneca Ave,40.70461,-73.91054
62215499,Menahan St & Wyckoff Ave,40.70113,-73.91422
40770255,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
9762858,Mercer St & Spring St,40.72362738,-73.99949601
8700582,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
21095508,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
49164391,Metropolitan Ave & Meeker Ave,40.714133,-73.952343
52958785,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
31476138,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
21208147,Milton St & Franklin St,40.72906,-73.95779
66429018,Moffat St & Bushwick,40.68458,-73.90925
52155257,Monmouth and 6th,40.725685,-74.04879
53165764,Monroe St & Bedford Ave,40.6851443,-73.95380904
26076062,Monroe St & Classon Ave,40.6845683,-73.95881081
9057886,Monroe St & Tompkins Ave,40.686203,-73.944694
55133193,Montague St & Clinton St,40.6942715,-73.9923272
7030627,Montgomery St,40.71942,-74.05099
26317236,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
58582918,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
46202753,Morgan Ave & Lombardy St,40.72226,-73.93889
47699119,Morgan Ave & Maspeth Ave,40.716657,-73.93637
62454282,Morgan Bike Mechanics,40.70962789682351,-73.93145710229872
64468263,Morgan WH station,40.70327577818653,-73.93183530424722
32426132,Morningside Ave & W 123 St,40.81,-73.9551508
66459110,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
28168630,Morris Ave & E 142 St,40.814469,-73.924963
28547301,Morris Ave & E 153 St,40.820036,-73.921411
53010349,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632
47639888,Morris Ave & E 171 St,40.83899,-73.9109
51542478,Morris Ave & E 184 St,40.86008,-73.90079
51786492,Morris Ave & E Burnside Ave,40.85322,-73.90546
49252814,Morris Ave & McClellan St,40.831584,-73.9149
65055648,Morris Canal,40.7124188237569,-74.03852552175522
62224205,Morton St & Washington St,40.73115,-74.00887
60117833,Motorgate,40.7639089,-73.9477213
22543674,Mott St & Prince St,40.72317958,-73.99480012
51396764,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544
668042,Mt Morris Park W & W 120 St,40.804038,-73.945925
39557805,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
30691042,Murray St & West St,40.7149787,-74.013012
58161501,Myrtle Ave & Fleet Pl,40.693534,-73.981909
22095710,Myrtle Ave & Grove St,40.69905,-73.91516
68651448,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
38565787,Myrtle Ave & Linden St,40.69943,-73.91337
61744136,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
7362405,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
64236665,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738
5786239,N 12 St & Bedford Ave,40.72079821,-73.95484712
48657820,N 15 St & Wythe Ave,40.724055,-73.955736
34276670,N 6 St & Bedford Ave,40.71745169,-73.95850939
13609957,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
1818270,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453
53345530,Nagle Ave & Ellwood St,40.86012,-73.928489
57482156,Nagle Ave & Thayer St,40.861382,-73.925591
67822504,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
831897,Nassau Ave & Russell St,40.72557,-73.94434
50883498,Nassau St	& Duffield St,40.698477,-73.98384
21081161,Nassau St & Navy St,40.69839895,-73.98068914
55216680,Nassau St\t& Duffield St,40.698477,-73.98384
54905941,Nelson Ave & 167 St,40.83670566862804,-73.92608866095543
45136267,Nelson Ave & W 172 St,40.843965,-73.920999
65223582,Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854
39697926,Newark Ave,40.72152515,-74.046304543
30711370,Newport PATH,40.7272235,-74.0337589
11415116,Newport Pkwy,40.7287448,-74.0321082
59645351,Newton Rd & 44 St,40.7595701,-73.9142678
59574071,Newtown Ave & 23 St,40.7713615,-73.9246145
18227732,Norfolk St & Broome St,40.7172274,-73.98802084
44475168,Norman St & Wyckoff Ave,40.69517,-73.90311
68729769,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
60014044,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
29102537,OLD Southern Blvd & E 142 St,40.807258,-73.907999
33117300,Oakland Ave,40.7376037,-74.0524783
60254070,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481
63994734,Ogden Ave & Merriam Ave,40.839142,-73.925961
49744593,Ogden Ave & W 164 St,40.832812,-73.929372
40490316,Ogden Ave & W 165 St,40.834457,-73.928381
63558027,Old Broadway & W 133 St,40.818212,-73.955277
24204175,Old Fulton St,40.70277159,-73.99383605
5814153,Old Slip & Front St,40.7037992,-74.00838676
64622533,Old Slip & South St,40.70336686695866,-74.007867872715
49239634,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
57014951,Onderdonk Ave & Gates Ave,40.70413,-73.90737
64838127,Pacific St & Classon Ave,40.6791944,-73.9587903
65105823,Pacific St & Nevins St,40.6853761,-73.98302136
50911023,Parade Pl & Crooke Ave,40.651847,-73.965248
54537023,Park Ave & E 124 St,40.8045555,-73.9396861
50885133,Park Ave & E 162 St,40.825716,-73.915585
13864366,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
40138545,Park Ave & St Edwards St,40.69608941,-73.97803415
52784066,Park Cir & East Dr,40.651566,-73.972212
8114259,Park Pl & Church St,40.71334184275907,-74.00935515761375
3577195,Park Pl & Franklin Ave,40.6741806,-73.9564947
20462356,Park Pl & Vanderbilt Ave,40.6767,-73.969024
53438787,Paul Ave & Mosholu Pkwy,40.8802945,-73.8860653648
67468521,Paul Ave & W 205 St,40.87704,-73.88943
48929055,Paulus Hook,40.714145,-74.033551
3617284,Pearl St & Anchorage Pl,40.70281858,-73.98765762
23767675,Pearl St & Hanover Square,40.7047177,-74.00926027
27369886,Pearl St & Peck Slip,40.708485,-74.002751
14668160,Peck Slip & Front St,40.707873,-74.00167
61957123,Perry St & Bleecker St,40.73535398,-74.00483091
20541384,Perry St & Greenwich Ave,40.735918,-74.000939
35649757,Pershing Field,40.742677141,-74.051788633
16500386,Pershing Square North,40.751873,-73.977706
55935851,Pershing Square South,40.751581,-73.97791
13676122,Picnic Point,40.68512559515415,-74.02535319328308
402297,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
42281558,Pier 40 Dock Station,40.72866,-74.01198
42015570,Pier 40 X2,40.728487,-74.011693
4628940,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
44072879,Pike St & E Broadway,40.714067,-73.992939
45801035,Pike St & Monroe St,40.711731,-73.99193
